concept_a_id,concept_a,concept_b_id,concept_b,cooccurrence_count,gcn_adj_weight
36,concept_36,54,concept_54,755.0,0.008977764286100864
111,concept_111,145,concept_145,754.0,0.011170824989676476
134,concept_134,145,concept_145,754.0,0.010255699045956135
238,concept_238,310,concept_310,753.0,0.016539961099624634
259,concept_259,274,concept_274,753.0,0.006398053374141455
45,concept_45,111,concept_111,752.0,0.01791617088019848
253,concept_253,289,concept_289,752.0,0.005496432539075613
23,concept_23,262,concept_262,751.0,0.013750284910202026
117,concept_117,179,concept_179,751.0,0.006978011690080166
51,concept_51,253,concept_253,751.0,0.0
149,concept_149,220,concept_220,750.0,0.0068182023242115974
14,concept_14,289,concept_289,750.0,0.0052867005579173565
209,concept_209,304,concept_304,750.0,0.0
59,concept_59,294,concept_294,749.0,0.01220136508345604
101,concept_101,240,concept_240,749.0,0.008214098401367664
131,concept_131,151,concept_151,749.0,0.00781898945569992
10,concept_10,54,concept_54,747.0,0.007831122726202011
260,concept_260,289,concept_289,747.0,0.005370110739022493
63,concept_63,218,concept_218,746.0,0.0062737781554460526
35,concept_35,260,concept_260,745.0,0.0
80,concept_80,249,concept_249,744.0,0.015646247193217278
153,concept_153,183,concept_183,744.0,0.0147028136998415
50,concept_50,304,concept_304,744.0,0.01186759676784277
59,concept_59,183,concept_183,743.0,0.012349515222012997
21,concept_21,289,concept_289,743.0,0.005831775721162558
117,concept_117,304,concept_304,743.0,0.005266835447400808
35,concept_35,101,concept_101,743.0,0.0
6,concept_6,117,concept_117,742.0,0.006820902228355408
209,concept_209,240,concept_240,741.0,0.0
235,concept_235,274,concept_274,741.0,0.0
202,concept_202,253,concept_253,740.0,0.015060078352689743
151,concept_151,172,concept_172,740.0,0.0
209,concept_209,236,concept_236,740.0,0.0
149,concept_149,308,concept_308,738.0,0.005822892766445875
243,concept_243,244,concept_244,736.0,0.006614186801016331
163,concept_163,209,concept_209,736.0,0.006198226008564234
29,concept_29,209,concept_209,735.0,0.007150785997509956
51,concept_51,311,concept_311,735.0,0.0
151,concept_151,294,concept_294,735.0,0.0
6,concept_6,259,concept_259,734.0,0.005975673440843821
20,concept_20,268,concept_268,734.0,0.0
218,concept_218,243,concept_243,733.0,0.0
90,concept_90,236,concept_236,732.0,0.006886627990752459
145,concept_145,208,concept_208,731.0,0.0
50,concept_50,163,concept_163,729.0,0.013048054650425911
75,concept_75,240,concept_240,728.0,0.006281164009124041
218,concept_218,298,concept_298,727.0,0.0
25,concept_25,244,concept_244,726.0,0.005480918567627668
45,concept_45,254,concept_254,725.0,0.017837660387158394
23,concept_23,151,concept_151,724.0,0.008391806855797768
29,concept_29,132,concept_132,724.0,0.007960844784975052
35,concept_35,75,concept_75,724.0,0.0
119,concept_119,151,concept_151,722.0,0.00878968182951212
178,concept_178,209,concept_209,722.0,0.005703784059733152
69,concept_69,235,concept_235,721.0,0.0053377277217805386
117,concept_117,236,concept_236,721.0,0.0
116,concept_116,208,concept_208,720.0,0.013483984395861626
131,concept_131,178,concept_178,719.0,0.010219817981123924
63,concept_63,235,concept_235,719.0,0.00628084409981966
54,concept_54,221,concept_221,719.0,0.0
145,concept_145,164,concept_164,719.0,0.0
244,concept_244,310,concept_310,719.0,0.0
111,concept_111,203,concept_203,718.0,0.018736112862825394
53,concept_53,262,concept_262,718.0,0.013235476799309254
59,concept_59,235,concept_235,718.0,0.007295976858586073
6,concept_6,178,concept_178,718.0,0.0
59,concept_59,80,concept_80,717.0,0.012266595847904682
54,concept_54,220,concept_220,717.0,0.0
110,concept_110,187,concept_187,716.0,0.013672728091478348
116,concept_116,178,concept_178,716.0,0.011164244264364243
29,concept_29,117,concept_117,716.0,0.007497644517570734
54,concept_54,131,concept_131,716.0,0.0
117,concept_117,240,concept_240,716.0,0.0
209,concept_209,253,concept_253,716.0,0.0
38,concept_38,72,concept_72,715.0,0.014445595443248749
50,concept_50,193,concept_193,715.0,0.013533192686736584
21,concept_21,235,concept_235,715.0,0.005726002622395754
6,concept_6,132,concept_132,715.0,0.0
54,concept_54,243,concept_243,715.0,0.0
117,concept_117,163,concept_163,715.0,0.0
44,concept_44,187,concept_187,714.0,0.013234211131930351
14,concept_14,283,concept_283,714.0,0.008046993985772133
69,concept_69,240,concept_240,714.0,0.0064029148779809475
7,concept_7,20,concept_20,713.0,0.00973878987133503
213,concept_213,244,concept_244,713.0,0.007867560721933842
209,concept_209,311,concept_311,713.0,0.0
63,concept_63,157,concept_157,712.0,0.010390055365860462
36,concept_36,194,concept_194,712.0,0.010381145402789116
172,concept_172,244,concept_244,712.0,0.006828306708484888
132,concept_132,253,concept_253,712.0,0.006803483236581087
212,concept_212,289,concept_289,712.0,0.005422680173069239
132,concept_132,236,concept_236,712.0,0.004976613912731409
6,concept_6,283,concept_283,712.0,0.0
117,concept_117,253,concept_253,712.0,0.0
50,concept_50,69,concept_69,711.0,0.013728124089539051
20,concept_20,208,concept_208,711.0,0.0
59,concept_59,153,concept_153,710.0,0.011677202768623829
21,concept_21,70,concept_70,710.0,0.009485037997364998
14,concept_14,110,concept_110,710.0,0.00852943118661642
131,concept_131,218,concept_218,709.0,0.0067881387658417225
54,concept_54,213,concept_213,709.0,0.0
208,concept_208,259,concept_259,708.0,0.01448778621852398
179,concept_179,260,concept_260,708.0,0.013349358923733234
235,concept_235,298,concept_298,708.0,0.0
90,concept_90,240,concept_240,707.0,0.007001915946602821
6,concept_6,14,concept_14,707.0,0.0
268,concept_268,283,concept_283,706.0,0.008925510570406914
193,concept_193,236,concept_236,705.0,0.0064470237120985985
69,concept_69,236,concept_236,705.0,0.006005742121487856
235,concept_235,308,concept_308,703.0,0.0
101,concept_101,259,concept_259,700.0,0.008029559627175331
21,concept_21,194,concept_194,699.0,0.009181413799524307
51,concept_51,75,concept_75,699.0,0.0
117,concept_117,178,concept_178,699.0,0.0
235,concept_235,243,concept_243,699.0,0.0
119,concept_119,262,concept_262,698.0,0.013422896154224873
29,concept_29,110,concept_110,698.0,0.008533964864909649
14,concept_14,44,concept_44,698.0,0.008302505128085613
132,concept_132,179,concept_179,698.0,0.007254152093082666
101,concept_101,149,concept_149,697.0,0.008429099805653095
6,concept_6,29,concept_29,697.0,0.0
193,concept_193,240,concept_240,696.0,0.006700100842863321
54,concept_54,172,concept_172,696.0,0.0
21,concept_21,179,concept_179,695.0,0.009522787295281887
29,concept_29,44,concept_44,695.0,0.008413413539528847
6,concept_6,163,concept_163,695.0,0.0
203,concept_203,254,concept_254,694.0,0.018054574728012085
35,concept_35,208,concept_208,694.0,0.0
36,concept_36,151,concept_151,693.0,0.0064666178077459335
253,concept_253,283,concept_283,692.0,0.008086883462965488
149,concept_149,194,concept_194,692.0,0.006253525614738464
6,concept_6,268,concept_268,692.0,0.0
125,concept_125,187,concept_187,691.0,0.015573488548398018
45,concept_45,151,concept_151,691.0,0.010700490325689316
29,concept_29,283,concept_283,691.0,0.00792587548494339
132,concept_132,240,concept_240,691.0,0.0050843325443565845
36,concept_36,218,concept_218,689.0,0.0058965617790818214
20,concept_20,212,concept_212,689.0,0.0
151,concept_151,211,concept_211,689.0,0.0
50,concept_50,131,concept_131,687.0,0.0132445665076375
44,concept_44,151,concept_151,687.0,0.008127824403345585
69,concept_69,149,concept_149,687.0,0.00679370341822505
244,concept_244,249,concept_249,687.0,0.0
244,concept_244,298,concept_298,687.0,0.0
50,concept_50,289,concept_289,686.0,0.008216324262320995
149,concept_149,193,concept_193,686.0,0.0058541432954370975
125,concept_125,253,concept_253,685.0,0.014767413027584553
235,concept_235,262,concept_262,685.0,0.0
21,concept_21,311,concept_311,684.0,0.0071653868071734905
101,concept_101,235,concept_235,684.0,0.006192639470100403
304,concept_304,308,concept_308,684.0,0.0053939237259328365
259,concept_259,308,concept_308,684.0,0.00501450477167964
268,concept_268,289,concept_289,683.0,0.005400538444519043
23,concept_23,72,concept_72,682.0,0.012719722464680672
145,concept_145,242,concept_242,682.0,0.0
151,concept_151,239,concept_239,682.0,0.0
38,concept_38,151,concept_151,681.0,0.008550670929253101
25,concept_25,54,concept_54,681.0,0.007704499643296003
6,concept_6,304,concept_304,681.0,0.0
38,concept_38,262,concept_262,680.0,0.013487044721841812
6,concept_6,308,concept_308,680.0,0.0
20,concept_20,283,concept_283,680.0,0.0
21,concept_21,259,concept_259,679.0,0.006889525335282087
157,concept_157,218,concept_218,678.0,0.007099410519003868
51,concept_51,70,concept_70,678.0,0.0
14,concept_14,149,concept_149,677.0,0.006503907032310963
163,concept_163,308,concept_308,677.0,0.0061426106840372086
240,concept_240,274,concept_274,677.0,0.0056237648241221905
151,concept_151,153,concept_153,677.0,0.0
235,concept_235,294,concept_294,677.0,0.0
193,concept_193,235,concept_235,676.0,0.005372301675379276
179,concept_179,244,concept_244,675.0,0.007417066488415003
151,concept_151,183,concept_183,675.0,0.0
111,concept_111,254,concept_254,674.0,0.018083076924085617
70,concept_70,117,concept_117,674.0,0.013252001255750656
59,concept_59,168,concept_168,674.0,0.011422013863921165
20,concept_20,308,concept_308,674.0,0.0
35,concept_35,308,concept_308,674.0,0.0
132,concept_132,164,concept_164,674.0,0.0
235,concept_235,260,concept_260,674.0,0.0
116,concept_116,244,concept_244,673.0,0.0065536401234567165
75,concept_75,212,concept_212,672.0,0.00759225245565176
6,concept_6,212,concept_212,672.0,0.0
151,concept_151,213,concept_213,672.0,0.0
1,concept_1,145,concept_145,671.0,0.010923895053565502
53,concept_53,235,concept_235,671.0,0.007459629792720079
75,concept_75,209,concept_209,671.0,0.006352557800710201
6,concept_6,253,concept_253,671.0,0.0
45,concept_45,235,concept_235,670.0,0.00988404918462038
84,concept_84,151,concept_151,670.0,0.007917475886642933
172,concept_172,218,concept_218,670.0,0.0069302162155508995
110,concept_110,125,concept_125,669.0,0.01310949120670557
70,concept_70,260,concept_260,667.0,0.01404065452516079
50,concept_50,178,concept_178,667.0,0.011649942956864834
117,concept_117,311,concept_311,667.0,0.0
110,concept_110,151,concept_151,666.0,0.008117720484733582
213,concept_213,218,concept_218,666.0,0.00792617630213499
157,concept_157,235,concept_235,666.0,0.007243786007165909
14,concept_14,268,concept_268,665.0,0.007386803161352873
6,concept_6,274,concept_274,665.0,0.0
10,concept_10,51,concept_51,664.0,0.007884655147790909
149,concept_149,253,concept_253,664.0,0.0
211,concept_211,262,concept_262,663.0,0.01294138003140688
151,concept_151,254,concept_254,663.0,0.0
54,concept_54,249,concept_249,662.0,0.0
151,concept_151,277,concept_277,662.0,0.0
172,concept_172,187,concept_187,661.0,0.011679387651383877
220,concept_220,244,concept_244,661.0,0.007835978642106056
6,concept_6,311,concept_311,661.0,0.0
54,concept_54,298,concept_298,661.0,0.0
236,concept_236,274,concept_274,661.0,0.0
70,concept_70,209,concept_209,660.0,0.012056468054652214
90,concept_90,235,concept_235,659.0,0.0053879618644714355
20,concept_20,310,concept_310,659.0,0.0
36,concept_36,179,concept_179,658.0,0.010007786564528942
90,concept_90,149,concept_149,658.0,0.00718610780313611
51,concept_51,69,concept_69,658.0,0.0
178,concept_178,311,concept_311,658.0,0.0
101,concept_101,178,concept_178,657.0,0.008501510135829449
21,concept_21,149,concept_149,657.0,0.007028127089142799
29,concept_29,149,concept_149,656.0,0.006413916125893593
7,concept_7,75,concept_75,655.0,0.009206883609294891
29,concept_29,268,concept_268,652.0,0.007370826788246632
6,concept_6,10,concept_10,652.0,0.0
51,concept_51,283,concept_283,652.0,0.0
172,concept_172,235,concept_235,651.0,0.006994420662522316
100,concept_100,151,concept_151,649.0,0.01054171472787857
51,concept_51,63,concept_63,649.0,0.0
90,concept_90,131,concept_131,648.0,0.00835811160504818
6,concept_6,221,concept_221,648.0,0.0
90,concept_90,116,concept_116,647.0,0.008527807891368866
14,concept_14,311,concept_311,647.0,0.006086943205446005
54,concept_54,179,concept_179,647.0,0.0
132,concept_132,304,concept_304,647.0,0.0
116,concept_116,218,concept_218,646.0,0.006784829776734114
35,concept_35,268,concept_268,646.0,0.0
23,concept_23,235,concept_235,645.0,0.007122148759663105
235,concept_235,254,concept_254,645.0,0.0
1,concept_1,149,concept_149,644.0,0.015206469222903252
187,concept_187,289,concept_289,644.0,0.005641072988510132
36,concept_36,289,concept_289,644.0,0.0056108771823346615
51,concept_51,164,concept_164,644.0,0.0
51,concept_51,193,concept_193,644.0,0.0
44,concept_44,125,concept_125,642.0,0.012211035005748272
75,concept_75,178,concept_178,642.0,0.006535764783620834
151,concept_151,203,concept_203,642.0,0.0
70,concept_70,132,concept_132,641.0,0.013233916833996773
84,concept_84,187,concept_187,641.0,0.011867309920489788
260,concept_260,304,concept_304,641.0,0.006137013901025057
51,concept_51,268,concept_268,641.0,0.0
99,concept_99,145,concept_145,640.0,0.01177322119474411
91,concept_91,145,concept_145,640.0,0.010122905485332012
187,concept_187,202,concept_202,640.0,0.009730247780680656
157,concept_157,244,concept_244,640.0,0.006213461514562368
14,concept_14,236,concept_236,640.0,0.005296553485095501
29,concept_29,236,concept_236,638.0,0.0053736306726932526
187,concept_187,283,concept_283,637.0,0.00892128236591816
7,concept_7,35,concept_35,637.0,0.008566275238990784
75,concept_75,236,concept_236,637.0,0.005220910534262657
20,concept_20,29,concept_29,637.0,0.0
20,concept_20,243,concept_243,637.0,0.0
132,concept_132,259,concept_259,637.0,0.0
218,concept_218,262,concept_262,637.0,0.0
274,concept_274,304,concept_304,636.0,0.00788127165287733
84,concept_84,244,concept_244,636.0,0.00639095576480031
54,concept_54,84,concept_84,636.0,0.0
145,concept_145,166,concept_166,636.0,0.0
149,concept_149,235,concept_235,636.0,0.0
145,concept_145,307,concept_307,635.0,0.0
151,concept_151,238,concept_238,635.0,0.0
57,concept_57,151,concept_151,634.0,0.008429650217294693
35,concept_35,212,concept_212,634.0,0.0
117,concept_117,164,concept_164,634.0,0.0
116,concept_116,151,concept_151,633.0,0.007248940411955118
51,concept_51,212,concept_212,633.0,0.0
178,concept_178,308,concept_308,633.0,0.0
111,concept_111,151,concept_151,632.0,0.010672232136130333
283,concept_283,298,concept_298,632.0,0.008438832126557827
59,concept_59,218,concept_218,632.0,0.0061826868914067745
63,concept_63,289,concept_289,632.0,0.005410939920693636
145,concept_145,305,concept_305,632.0,0.0
151,concept_151,196,concept_196,631.0,0.0
151,concept_151,292,concept_292,631.0,0.0
102,concept_102,145,concept_145,630.0,0.011908669956028461
213,concept_213,235,concept_235,630.0,0.007788052782416344
126,concept_126,145,concept_145,629.0,0.011647301726043224
63,concept_63,110,concept_110,629.0,0.009177925996482372
14,concept_14,202,concept_202,629.0,0.00769559433683753
6,concept_6,187,concept_187,629.0,0.0
163,concept_163,274,concept_274,629.0,0.0
80,concept_80,168,concept_168,627.0,0.014824316836893559
10,concept_10,310,concept_310,627.0,0.007736310828477144
153,concept_153,235,concept_235,627.0,0.0075751799158751965
10,concept_10,209,concept_209,627.0,0.006531363818794489
75,concept_75,117,concept_117,627.0,0.006389090325683355
72,concept_72,262,concept_262,626.0,0.014185321517288685
69,concept_69,209,concept_209,626.0,0.006159864831715822
51,concept_51,308,concept_308,626.0,0.0
132,concept_132,178,concept_178,626.0,0.0
196,concept_196,262,concept_262,625.0,0.013890521600842476
